ID,Transaction Time,Transaction Type,Channel,Is 3DS,Is Token,Decision,Decline Reason Code,Issuer Name,Issuer Country,Issuer Region,Funding source,Acquirer Name,Acquirer Country,Acquirer Region,Jurisdiction,Is Dispute,Is Fraud,Dispute Type,Amount,Industry Segment
T43486473986398,2024-06-07T01:14:26.000Z,Chip,CP,No,No,Approved,Approved,BARCLAYS BANK UK PLC ,UNITED KINGDOM,EUROPE,Credit ,BANK OF SCOTLAND PLC ,UNITED KINGDOM,EUROPE,Domstic,0,0,No Dispute,402.0378534,Miscellaneous stores
T89108445965712,2024-02-21T00:42:35.000Z,ECI-7,CNP,No,No,Approved,Approved,INTERBANK - BANCO INTERNACIONAL DEL PERU ,PERU,LAC,Debit ,BARCLAYS BANK UK PLC ,UNITED KINGDOM,EUROPE,Cross Border,1,0,Non-Fraud Dispute,581.1171708,Utility services
T52299025079342,2024-03-01T04:34:06.000Z,ECI-5,CNP,Yes,No,Approved,Approved,BANCO BRADESCO S.A. ,BRAZIL,LAC,Credit ,BANCO COOPERATIVO SICREDI S.A. ,BRAZIL,LAC,Domstic,0,0,No Dispute,298.083935,Utility services
T51937229408035,2024-01-12T05:30:37.000Z,ECI-7,CNP,No,No,Approved,Approved,BPCE,FRANCE,EUROPE,Credit ,BANK OF SCOTLAND PLC ,UNITED KINGDOM,EUROPE,Domestic,0,0,No Dispute,250.6123366,Retail outlet services
T46387911499458,2024-03-16T12:44:27.000Z,Recurring,CNP,No,No,Approved,Approved,"BANK OF AMERICA, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Credit ,"BANK OF AMERICA, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,66.57506655,Clothing stores
T8384802788559,2024-01-07T23:25:00.000Z,ECI-7,CNP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Debit ,AL RAJHI BANKING AND INVESTMENT CORP,SAUDI ARABIA,CEMEA,Cross Border,0,0,No Dispute,129.5497828,Professional services
T38604849743898,2024-01-18T03:28:21.000Z,Chip,CP,No,No,Approved,Approved,HSBC UK BANK PLC ,UNITED KINGDOM,EUROPE,Debit ,OP COOPERATIVE ,FINLAND,EUROPE,Domestic,0,0,No Dispute,168.6238485,Contracted services
T8012408478189,2024-01-24T14:52:31.000Z,ECI-7,CNP,No,No,Approved,Approved,BARCLAYS BANK UK PLC ,UNITED KINGDOM,EUROPE,Credit ,TSB BANK PLC ,UNITED KINGDOM,EUROPE,Domestic,0,0,No Dispute,202.6558156,Contracted services
T41970737213025,2024-02-26T02:37:20.000Z,Magstripe,CP,No,No,Approved,Approved,"CAPITAL ONE, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Debit ,"RAKUTEN CARD CO., LTD",JAPAN,APAC,Cross Border,0,0,No Dispute,355.8823091,Clothing stores
T76193844612548,2024-05-12T00:40:18.000Z,Other CNP,CNP,No,No,Approved,Approved,"BANK OF AMERICA, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Credit ,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,36.2728582,Contracted services
T11655654647611,2024-06-15T17:23:01.000Z,Chip,CP,No,No,Declined,Suspected Fraud,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Credit ,TRIUST BANK ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,506.8643291,Retail outlet services
T44046474922512,2024-01-12T08:16:09.000Z,ECI-7,CNP,No,No,Approved,Approved,LA FEDERATION DES CAISSES DESJARDINS DU QUEBEC,CANADA,CANADA,Debit ,THE BANK OF NOVA SCOTIA,CANADA,CANADA,Domstic,0,0,No Dispute,306.4139929,Contracted services
T78787899512439,2024-03-24T21:18:03.000Z,ECI-5,CNP,Yes,Yes,Approved,Approved,U.S. BANK NATIONAL ASSOCIATION ,UNITED STATES OF AMERICA,USA,Credit ,"PNC BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,203.2251035,Utility services
T73887695870507,2024-04-07T06:31:05.000Z,ECI-7,CNP,No,No,Approved,Approved,SUTTON BANK ,UNITED STATES OF AMERICA,USA,Debit ,"PNC BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,291.6416814,Clothing stores
T99637758765288,2024-04-19T04:10:16.000Z,ECI-7,CNP,No,No,Approved,Approved,EMIRATES ISLAMIC BANK P.J.S.C.,UNITED ARAB EMIRATES,CEMEA,Credit ,DISCOVERY BANK LIMITED,SOUTH AFRICA,CEMEA,Domstic,0,0,No Dispute,205.0419459,Contracted services
T9732867507944,2024-04-28T08:05:54.000Z,ECI-7,CNP,No,No,Approved,Approved,BANK OF SCOTLAND PLC ,UNITED KINGDOM,EUROPE,Credit ,BANK OF SCOTLAND PLC ,UNITED KINGDOM,EUROPE,Domestic,0,0,No Dispute,232.8737507,Contracted services
T98337202665421,2024-01-11T22:47:53.000Z,ECI-7,CNP,No,No,Approved,Approved,"CITIBANK, N.A. - COSTCO ",UNITED STATES OF AMERICA,USA,Debit ,"PNC BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,344.193364,Utility services
T21964145688088,2024-05-26T00:57:28.000Z,ECI-5,CNP,Yes,No,Approved,Approved,BANCO COOPERATIVO SICOOB S.A. ,BRAZIL,LAC,Debit ,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA) S.A. ,ARGENTINA,LAC,Domstic,0,0,No Dispute,130.8099044,Contracted services
T87464426657886,2024-02-14T15:55:11.000Z,ECI-7,CNP,No,No,Approved,Approved,"BANK OF AMERICA, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Debit ,"STRIDE BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,87.56809201,Contracted services
T61960095489770,2024-04-02T02:02:18.000Z,ECI-7,CNP,No,No,Approved,Approved,LLOYDS BANK PLC H,UNITED KINGDOM,EUROPE,Debit ,BOURSORAMA BANQUE ,FRANCE,EUROPE,Domestic,0,0,No Dispute,278.7641367,Contracted services
T17173848681048,2024-02-14T07:41:15.000Z,Other CNP,CNP,No,No,Approved,Approved,BOURSORAMA BANQUE ,FRANCE,EUROPE,Debit ,ING BANK N.V. ,NETHERLANDS,EUROPE,Domestic,0,0,No Dispute,94.9461715,Utility services
T12357210840078,2024-03-21T21:15:15.000Z,ECI-7,CNP,No,No,Approved,Approved,"EPOS CARD COMPANY, LIMITED ",JAPAN,APAC,Credit ,AEON FINANCIAL SERVICE CO. LTD,JAPAN,APAC,Domstic,0,0,No Dispute,535.6075976,Contracted services
T76304268822419,2024-06-05T23:08:32.000Z,Contactless,CP,No,Yes,Approved,Approved,"PNC BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Debit ,"CAPITAL ONE, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,67.14038577,Contracted services
T62670667547784,2024-04-18T03:23:34.000Z,ECI-7,CNP,No,No,Declined,Suspected Fraud,BANCO DO BRASIL S.A. ,BRAZIL,LAC,Credit ,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA) S.A. ,ARGENTINA,LAC,Domstic,0,0,No Dispute,236.5806434,Contracted services
T44080733234040,2024-04-22T19:35:24.000Z,ECI-7,CNP,No,No,Declined,Suspected Fraud,BARCLAYS BANK UK PLC ,UNITED KINGDOM,EUROPE,Credit ,BANK OF SCOTLAND PLC ,UNITED KINGDOM,EUROPE,Domstic,0,0,No Dispute,23.27141023,Clothing stores
T35187273984031,2024-02-28T23:59:25.000Z,Chip,CP,No,No,Approved,Approved,AL RAJHI BANKING AND INVESTMENT CORP,SAUDI ARABIA,CEMEA,Debit ,BPCE,FRANCE,EUROPE,Cross Border,0,0,No Dispute,208.7138755,Contracted services
T40756591992817,2024-02-19T13:34:54.000Z,Chip,CP,No,No,Approved,Approved,THE BANK OF NOVA SCOTIA,CANADA,CANADA,Debit ,VANCOUVER CITY SAVINGS CREDIT UNION ,CANADA,CANADA,Domestic,0,0,No Dispute,164.9816885,Retail outlet services
T57370895949932,2024-05-02T14:40:59.000Z,ECI-7,CNP,No,No,Approved,Approved,BANK OF SCOTLAND PLC ,UNITED KINGDOM,EUROPE,Credit ,HSBC UK BANK PLC ,UNITED KINGDOM,EUROPE,Domstic,0,0,No Dispute,170.5475685,Utility services
T94462212525755,2024-05-30T06:03:43.000Z,Magstripe,CP,No,No,Approved,Approved,"WELLS FARGO BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Debit ,USAA FEDERAL SAVINGS BANK  ,UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,442.995124,Miscellaneous stores
T47143910786781,2024-03-20T06:43:41.000Z,ECI-7,CNP,No,No,Declined,"Incorrect CVV, Expiry date ",U.S. BANK NATIONAL ASSOCIATION ,UNITED STATES OF AMERICA,USA,Debit ,"PNC BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,163.6642136,Utility services
T58001688628702,2024-02-08T14:20:33.000Z,Contactless,CP,No,Yes,Approved,Approved,NAVY FEDERAL CREDIT UNION ,UNITED STATES OF AMERICA,USA,Debit ,NAVY FEDERAL CREDIT UNION ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,53.73223853,Miscellaneous stores
T83833143588264,2024-02-14T05:31:08.000Z,ECI-7,CNP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Prepaid,STATE EMPLOYEES CREDIT UNION ,UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,248.3341811,Contracted services
T85435697101084,2024-01-14T21:12:53.000Z,Chip,CP,No,No,Approved,Approved,POWSZECHNA KASA OSZCZEDNOSCI BANK POLSKI SA ,POLAND,EUROPE,Credit ,NORDEA BANK ABP ,REPUBLIC OF IRELAND,EUROPE,Domstic,0,0,No Dispute,306.4556951,Contracted services
T16634256874202,2024-05-19T18:02:23.000Z,Chip,CP,No,No,Approved,Approved,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED ,AUSTRALIA,APAC,Debit ,CAIXA ECONOMICA FEDERAL ,BRAZIL,LAC,Cross Border,0,0,No Dispute,245.8131285,Retail outlet services
T12009340692728,2024-01-10T08:58:32.000Z,Chip,CP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Debit ,U.S. BANK NATIONAL ASSOCIATION ,UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,567.3505919,Contracted services
T77844898902103,2024-03-05T00:20:49.000Z,Chip,CP,No,No,Approved,Approved,"EPOS CARD COMPANY, LIMITED ",JAPAN,APAC,Debit ,AEON FINANCIAL SERVICE CO. LTD,JAPAN,APAC,Domestic,0,0,No Dispute,206.8847195,Professional services
T70864592606513,2024-06-03T18:47:42.000Z,ECI-7,CNP,No,No,Approved,Approved,BANCO XP S.A. ,BRAZIL,LAC,Credit ,CAIXA ECONOMICA FEDERAL ,BRAZIL,LAC,Domestic,0,0,No Dispute,237.4414236,Clothing stores
T42700313066517,2024-03-15T16:38:08.000Z,Chip,CP,No,No,Approved,Approved,KASPI BANK JSC,KAZAKHSTAN,CEMEA,Credit ,EMIRATES ISLAMIC BANK P.J.S.C.,UNITED ARAB EMIRATES,CEMEA,Domestic,0,0,No Dispute,376.8610383,Contracted services
T48754407361580,2024-03-19T10:42:15.000Z,ECI-7,CNP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Debit ,EQUITABLE BANK ,CANADA,CANADA,Cross Border,1,0,Non-Fraud Dispute,299.3847761,Retail outlet services
T65993357051127,2024-06-16T13:53:11.000Z,ECI-7,CNP,No,No,Approved,Approved,BARCLAYS BANK UK PLC ,UNITED KINGDOM,EUROPE,Prepaid,THE GOVERNOR AND COMPANY OF THE BANK OF IRELAND ,SWEDEN,EUROPE,Domstic,0,0,No Dispute,224.2808086,Contracted services
T94818669038566,2024-02-17T17:20:53.000Z,Recurring,CNP,No,No,Approved,Approved,SCOTIABANK PERU,PERU,LAC,Credit ,BANCO SANTANDER S.A. ,BRAZIL,LAC,Domstic,0,0,No Dispute,347.7922115,Business services
T19811711109644,2024-04-16T04:41:00.000Z,ECI-7,CNP,No,No,Approved,Approved,SUTTON BANK ,UNITED STATES OF AMERICA,USA,Debit ,SUTTON BANK ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,228.7424681,Contracted services
T48771276740308,2024-06-08T07:37:54.000Z,Chip,CP,No,No,Approved,Approved,BANCO DEL ESTADO DE CHILE ,CHILE,LAC,Credit ,BANCO COOPERATIVO SICREDI S.A. ,BRAZIL,LAC,Domstic,0,0,No Dispute,111.9878399,Retail outlet services
T30350549242817,2024-06-19T12:29:32.000Z,Contactless,CP,No,Yes,Approved,Approved,KASPI BANK JSC,KAZAKHSTAN,CEMEA,Debit ,KASPI BANK JSC,KAZAKHSTAN,CEMEA,Domstic,0,0,No Dispute,329.2791951,Contracted services
T50974920302389,2024-02-17T06:14:24.000Z,ECI-7,CNP,No,No,Approved,Approved,THE TORONTO-DOMINION BANK ,CANADA,CANADA,Credit ,CANADIAN IMPERIAL BANK OF COMMERCE,CANADA,CANADA,Domstic,0,0,No Dispute,136.2156608,Contracted services
T64651564955176,2024-02-03T00:35:19.000Z,Contactless,CP,No,Yes,Declined,Not Sufficient Fund,PORTOSEG S.A. CREDITO FINANCIAMENTO E INVESTIMENTO ,BRAZIL,LAC,Credit ,SCOTIABANK PERU,PERU,LAC,Domstic,0,0,No Dispute,571.2146176,Clothing stores
T32179357770976,2024-02-07T02:26:12.000Z,ECI-7,CNP,No,No,Approved,Approved,"RAKUTEN CARD CO., LTD",JAPAN,APAC,Credit ,"RAKUTEN CARD CO., LTD",JAPAN,APAC,Domestic,0,0,No Dispute,716.4047152,Business services
T48898177758283,2024-04-29T05:26:20.000Z,ECI-7,CNP,No,No,Approved,Approved,U.S. BANK NATIONAL ASSOCIATION ,UNITED STATES OF AMERICA,USA,Debit ,EQUITABLE BANK ,CANADA,CANADA,Cross Border,0,0,No Dispute,56.3602533,Clothing stores
T27568175430035,2024-01-13T10:38:21.000Z,ECI-7,CNP,No,No,Approved,Approved,BANCO DO BRASIL S.A. ,BRAZIL,LAC,Credit ,MALAYAN BANKING BERHAD,MALAYSIA,APAC,Cross Border,0,0,No Dispute,41.89296152,Clothing stores
T71504391170368,2024-03-13T01:24:34.000Z,Contactless,CP,No,Yes,Approved,Approved,"BANCO ITAUCARD, S.A. ",BRAZIL,LAC,Credit ,BANCO DEL ESTADO DE CHILE ,CHILE,LAC,Domstic,0,0,No Dispute,102.9944549,Clothing stores
T21473558114243,2024-04-09T21:24:05.000Z,Chip,CP,No,No,Approved,Approved,THE TORONTO-DOMINION BANK ,CANADA,CANADA,Debit ,EQUITABLE BANK ,CANADA,CANADA,Domstic,0,0,No Dispute,58.23497064,Clothing stores
T53112888250084,2024-05-28T15:59:02.000Z,Other CNP,CNP,No,No,Approved,Approved,BANCO DO BRASIL S.A. ,BRAZIL,LAC,Debit ,INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ARGENTINA) S.A. ,ARGENTINA,LAC,Domstic,0,0,No Dispute,141.2570501,Retail outlet services
T34404213648978,2024-05-18T12:19:50.000Z,ECI-7,CNP,No,No,Approved,Approved,"BANK OF AMERICA, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Credit ,POWSZECHNA KASA OSZCZEDNOSCI BANK POLSKI SA ,POLAND,EUROPE,Cross Border,0,0,No Dispute,73.31442336,Miscellaneous stores
T19464230303086,2024-06-07T03:20:28.000Z,Chip,CP,No,No,Approved,Approved,TRIUST BANK ,UNITED STATES OF AMERICA,USA,Credit ,"BANK OF AMERICA, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,79.77124645,Clothing stores
T60446621484735,2024-03-23T12:04:43.000Z,Recurring,CNP,No,No,Approved,Approved,KASPI BANK JSC,KAZAKHSTAN,CEMEA,Debit ,ABU DHABI ISLAMIC BANK,UNITED ARAB EMIRATES,CEMEA,Domstic,0,0,No Dispute,201.4110235,Utility services
T55506168513365,2024-04-04T04:46:06.000Z,ECI-7,CNP,No,No,Approved,Approved,BARCLAYS BANK UK PLC ,UNITED KINGDOM,EUROPE,Credit ,THE GOVERNOR AND COMPANY OF THE BANK OF IRELAND ,SWEDEN,EUROPE,Domstic,1,0,Non-Fraud Dispute,463.1753984,Government services
T84123557176321,2024-04-05T02:04:30.000Z,ECI-7,CNP,No,No,Approved,Approved,NORDEA BANK ABP ,REPUBLIC OF IRELAND,EUROPE,Credit ,SBI CARDS AND PAYMENT SERVICES LIMITED ,INDIA,APAC,Cross Border,0,0,No Dispute,8.775400944,Business services
T97425180257834,2024-05-09T16:41:25.000Z,ECI-7,CNP,No,No,Approved,Approved,LLOYDS BANK PLC H,UNITED KINGDOM,EUROPE,Debit ,BANK OF SCOTLAND PLC ,UNITED KINGDOM,EUROPE,Domstic,1,0,Non-Fraud Dispute,262.9709791,Government services
T39666070261136,2024-04-04T03:47:30.000Z,Contactless,CP,No,Yes,Approved,Approved,"ALLIED IRISH BANKS, P.L.C. ",REPUBLIC OF IRELAND,EUROPE,Credit ,NATIONWIDE BUILDING SOCIETY ,UNITED KINGDOM,EUROPE,Domstic,0,0,No Dispute,401.1012634,Contracted services
T45456458680787,2024-05-01T07:49:56.000Z,ECI-7,CNP,No,No,Approved,Approved,POWSZECHNA KASA OSZCZEDNOSCI BANK POLSKI SA ,POLAND,EUROPE,Debit ,ING BANK N.V. ,NETHERLANDS,EUROPE,Domstic,0,0,No Dispute,250.2228767,Contracted services
T93623753204397,2024-05-09T01:15:29.000Z,ECI-7,CNP,No,No,Approved,Approved,SUTTON BANK ,UNITED STATES OF AMERICA,USA,Credit ,TRIUST BANK ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,652.2899004,Contracted services
T48338213024608,2024-02-15T12:58:33.000Z,Chip,CP,No,No,Approved,Approved,BANCO BRADESCO S.A. ,BRAZIL,LAC,Credit ,BANCO XP S.A. ,BRAZIL,LAC,Domstic,0,0,No Dispute,365.446672,Clothing stores
T65481796011861,2024-01-20T16:14:01.000Z,ECI-7,CNP,No,No,Approved,Approved,BANK OF SCOTLAND PLC ,UNITED KINGDOM,EUROPE,Credit ,POWSZECHNA KASA OSZCZEDNOSCI BANK POLSKI SA ,POLAND,EUROPE,Domstic,0,0,No Dispute,52.2193739,Agricultural services
T35549215562956,2024-01-10T10:13:39.000Z,Other CNP,CNP,No,No,Approved,Approved,REVOLUT LIMITED ,UNITED KINGDOM,EUROPE,Credit ,BANK OF SCOTLAND PLC ,UNITED KINGDOM,EUROPE,Domstic,0,0,No Dispute,423.1911357,Clothing stores
T33235540892064,2024-05-04T10:40:41.000Z,ECI-7,CNP,No,No,Approved,Approved,"BANK OF AMERICA, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Credit ,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Domstic,1,0,Non-Fraud Dispute,163.391529,Miscellaneous stores
T49519158102468,2024-01-22T15:07:57.000Z,Chip,CP,No,No,Approved,Approved,SCOTABANK CHILE ,CHILE,LAC,Credit ,BANCO DO BRASIL S.A. ,BRAZIL,LAC,Domstic,0,0,No Dispute,114.7360112,Contracted services
T59933481533316,2024-04-20T04:01:33.000Z,Other CNP,CNP,No,No,Declined,"Incorrect CVV, Expiry date ",Emirates NBD Bank,UNITED ARAB EMIRATES,CEMEA,Credit ,QATAR ISLAMIC BANK,QATAR,CEMEA,Domestic,0,0,No Dispute,11.44561696,Retail outlet services
T76444173707115,2024-06-07T06:30:17.000Z,ECI-7,CNP,No,No,Approved,Approved,HSBC UK BANK PLC ,UNITED KINGDOM,EUROPE,Debit ,BANK OF SCOTLAND PLC ,UNITED KINGDOM,EUROPE,Domstic,0,0,No Dispute,205.4598939,Clothing stores
T7588052689035,2024-06-10T10:55:35.000Z,ECI-7,CNP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Credit ,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Domstic,1,0,Non-Fraud Dispute,361.8767298,Contracted services
T97364956489115,2024-05-04T21:27:12.000Z,ECI-7,CNP,No,No,Approved,Approved,HSBC UK BANK PLC ,UNITED KINGDOM,EUROPE,Credit ,POWSZECHNA KASA OSZCZEDNOSCI BANK POLSKI SA ,POLAND,EUROPE,Domstic,0,0,No Dispute,104.5431816,Contracted services
T30781935651358,2024-03-19T07:33:21.000Z,ECI-7,CNP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Credit ,"STRIDE BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,74.10462264,Utility services
T35548804015124,2024-06-07T01:49:51.000Z,ECI-7,CNP,No,No,Approved,Approved,"BANK OF AMERICA, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Debit ,SUTTON BANK ,UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,328.9392952,Contracted services
T23305116933323,2024-05-19T14:56:08.000Z,Chip,CP,No,No,Approved,Approved,BANCO BBVA ARGENTINA S.A ,ARGENTINA,LAC,Credit ,BANCO SANTANDER-CHILE ,CHILE,LAC,Domestic,0,0,No Dispute,513.2619024,Retail outlet services
T72915713829946,2024-03-30T02:53:48.000Z,Chip,CP,No,No,Approved,Approved,CAIXA ECONOMICA FEDERAL ,BRAZIL,LAC,Debit ,CAIXA ECONOMICA FEDERAL ,BRAZIL,LAC,Domstic,0,0,No Dispute,429.1830452,Contracted services
T91532346880963,2024-01-20T14:45:00.000Z,ECI-7,CNP,No,No,Approved,Approved,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED ,AUSTRALIA,APAC,Debit ,ST. GEORGE BANK LIMITED ,AUSTRALIA,APAC,Domstic,0,0,No Dispute,84.66720117,Contracted services
T3990910316693,2024-01-02T10:17:09.000Z,ECI-7,CNP,No,No,Approved,Approved,"BANK OF AMERICA, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Credit ,FIRST NATIONAL BANK OF OMAHA,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,237.8917269,Utility services
T24855516515362,2024-05-11T07:15:15.000Z,ECI-7,CNP,No,No,Approved,Approved,BANCO SANTANDER S.A. ,BRAZIL,LAC,Credit ,BANCO DO BRASIL S.A. ,BRAZIL,LAC,Domstic,0,0,No Dispute,225.1049068,Clothing stores
T64525058126212,2024-03-06T14:07:45.000Z,Recurring,CNP,No,No,Approved,Approved,NAVY FEDERAL CREDIT UNION ,UNITED STATES OF AMERICA,USA,Credit ,REGIONS BANK ,UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,422.6279638,Retail outlet services
T7115239895321,2024-03-07T14:46:00.000Z,ECI-7,CNP,No,No,Approved,Approved,ICICI Bank Ltd,INDIA,APAC,Credit ,"RAKUTEN CARD CO., LTD",JAPAN,APAC,Domstic,0,0,No Dispute,438.2438979,Utility services
T17587563718634,2024-01-17T01:38:43.000Z,ECI-7,CNP,No,No,Approved,Approved,"BANK OF AMERICA, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Credit ,"CAPITAL ONE, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,82.82779977,Contracted services
T87855417993114,2024-04-04T18:28:52.000Z,Recurring,CNP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Debit ,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Domstic,1,1,Fraud Dispute,176.448048,Contracted services
T60487169533819,2024-06-10T17:02:22.000Z,Chip,CP,No,No,Approved,Approved,"WELLS FARGO BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Credit ,"STRIDE BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,187.5938192,Utility services
T48513034461149,2024-01-20T02:07:04.000Z,Magstripe,CP,No,No,Approved,Approved,"WELLS FARGO BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Credit ,SUTTON BANK ,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,208.707755,Contracted services
T87241923823374,2024-03-04T08:22:04.000Z,Chip,CP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Debit ,"STRIDE BANK, NATIONAL ASSOCIATION ",UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,73.60477931,Clothing stores
T67424832966767,2024-04-18T17:01:36.000Z,ECI-7,CNP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Debit ,U.S. BANK NATIONAL ASSOCIATION ,UNITED STATES OF AMERICA,USA,Domestic,0,0,No Dispute,17.28425448,Retail outlet services
T18958725151177,2024-04-09T01:08:11.000Z,ECI-7,CNP,No,No,Declined,Do not honor,BANCO SANTANDER S.A. ,BRAZIL,LAC,Credit ,PORTOSEG S.A. CREDITO FINANCIAMENTO E INVESTIMENTO ,BRAZIL,LAC,Domestic,0,0,No Dispute,317.2243162,Contracted services
T11936750517547,2024-05-21T16:55:40.000Z,ECI-7,CNP,No,No,Approved,Approved,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED ,AUSTRALIA,APAC,Debit ,ICICI Bank Ltd,INDIA,APAC,Domstic,0,0,No Dispute,266.6296365,Clothing stores
T97750353242499,2024-04-07T14:20:55.000Z,Chip,CP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Debit ,BANCO DEL ESTADO DE CHILE ,CHILE,LAC,Cross Border,0,1,Fraud Dispute,131.654232,Utility services
T72809158957853,2024-01-08T08:51:23.000Z,ECI-7,CNP,No,No,Declined,Suspected Fraud,AXIS BANK LIMITED,INDIA,APAC,Debit ,NATIONAL AUSTRALIA BANK LIMITED ,AUSTRALIA,APAC,Domestic,0,0,No Dispute,88.78459279,Contracted services
T92944313229131,2024-05-31T21:30:26.000Z,ECI-7,CNP,No,No,Approved,Approved,BANK OF SCOTLAND PLC ,UNITED KINGDOM,EUROPE,Debit ,POWSZECHNA KASA OSZCZEDNOSCI BANK POLSKI SA ,POLAND,EUROPE,Domestic,0,0,No Dispute,535.170724,Government services
T81848178137659,2024-04-20T15:15:10.000Z,ECI-7,CNP,No,No,Approved,Approved,BARCLAYS BANK UK PLC ,UNITED KINGDOM,EUROPE,Credit ,TSB BANK PLC ,UNITED KINGDOM,EUROPE,Domestic,0,0,No Dispute,809.5081767,Contracted services
T40042293892392,2024-04-15T14:02:15.000Z,Chip,CP,No,No,Approved,Approved,JPMORGAN CHASE BANK N.A ,UNITED STATES OF AMERICA,USA,Debit ,FIRST NATIONAL BANK OF OMAHA,UNITED STATES OF AMERICA,USA,Domstic,0,0,No Dispute,878.3654869,Government services
T97400858954075,2024-02-05T11:32:26.000Z,Recurring,CNP,No,No,Approved,Approved,USAA FEDERAL SAVINGS BANK  ,UNITED STATES OF AMERICA,USA,Credit ,USAA FEDERAL SAVINGS BANK  ,UNITED STATES OF AMERICA,USA,Domestic,1,1,Fraud Dispute,23.54925408,Clothing stores
