InvoiceID,InvoiceDate,BusinessUnit,Region,Vendor,VendorPerformanceScore,ContractType,PaymentTermsDays,Quantity,UnitCost,BudgetAmount,ActualInvoiceAmount,VarianceAmount,DaysLate,InvoiceStatus
INV01767,2025-03-30,BU_IT,APAC,Vendor_32,100.0,Fixed Price,45,36,39.28,1401.31,1445.98,44.67,0,Paid
INV01768,2025-05-07,BU_Fabrication,North America,Vendor_02,72.9,Time & Materials,45,44,60.24,2653.35,2728.34,74.99,0,Paid
INV01769,2024-10-30,BU_Logistics,North America,Vendor_08,86.5,Fixed Price,45,50,40.27,2052.1,2052.75,0.65,5,Pending
INV01770,2024-09-19,BU_IT,North America,Vendor_13,78.6,Time & Materials,45,58,8.77,504.35,520.28,15.93,0,Paid
INV01771,2025-07-11,BU_R&D,LATAM,Vendor_11,68.0,Time & Materials,30,57,59.23,3479.25,3830.42,351.17,0,Paid
INV01772,2025-04-22,BU_Fabrication,LATAM,Vendor_26,76.7,Fixed Price,45,55,42.5,2486.54,2459.51,-27.03,4,Pending
INV01773,2024-11-07,BU_IT,North America,Vendor_18,79.7,Fixed Price,30,48,23.94,1163.04,1132.96,-30.08,0,Paid
INV01774,2024-11-10,BU_IT,EMEA,Vendor_41,86.1,Time & Materials,60,50,53.4,2758.53,2997.35,238.83,9,Pending
INV01775,2024-12-19,BU_IT,EMEA,Vendor_22,71.6,Fixed Price,60,54,61.63,3386.55,3660.42,273.87,4,Pending
INV01776,2025-03-26,BU_Fabrication,North America,Vendor_06,71.5,Fixed Price,15,43,14.74,656.19,645.86,-10.34,0,Paid
INV01777,2025-06-17,BU_Fabrication,APAC,Vendor_01,82.5,Fixed Price,30,53,51.13,2682.87,2734.13,51.26,6,Pending
INV01778,2024-12-05,BU_R&D,LATAM,Vendor_42,77.6,Time & Materials,60,59,22.97,1360.3,1467.55,107.25,0,Paid
INV01779,2024-10-07,BU_R&D,North America,Vendor_46,64.2,Fixed Price,30,55,21.8,1250.36,1288.29,37.93,0,Paid
INV01780,2025-02-28,BU_Logistics,LATAM,Vendor_18,79.7,Time & Materials,15,53,36.06,1974.86,2043.12,68.26,0,Paid
INV01781,2025-07-24,BU_Sales,North America,Vendor_32,100.0,Fixed Price,30,48,42.01,2085.02,2114.96,29.95,0,Paid
INV01782,2025-04-25,BU_Sales,LATAM,Vendor_44,70.5,Time & Materials,15,35,11.37,404.6,425.74,21.14,0,Paid
INV01783,2025-02-14,BU_Logistics,EMEA,Vendor_14,46.3,Time & Materials,30,44,46.6,2090.7,2319.48,228.78,0,Paid
INV01784,2025-07-16,BU_R&D,North America,Vendor_45,52.8,Time & Materials,30,56,19.13,1085.48,1198.79,113.31,0,Paid
INV01785,2024-12-16,BU_Fabrication,EMEA,Vendor_14,46.3,Fixed Price,30,65,19.21,1232.32,1292.81,60.49,8,Pending
INV01786,2024-09-29,BU_IT,APAC,Vendor_12,68.0,Fixed Price,30,59,62.35,3814.36,4127.18,312.83,6,Pending
INV01787,2025-05-16,BU_Sales,APAC,Vendor_03,84.7,Fixed Price,15,55,14.55,776.1,785.84,9.74,0,Paid
INV01788,2024-08-05,BU_Logistics,EMEA,Vendor_22,71.6,Fixed Price,60,55,45.92,2581.2,2746.8,165.6,0,Paid
INV01789,2025-01-31,BU_R&D,North America,Vendor_35,87.3,Fixed Price,15,53,59.13,3102.7,3106.4,3.69,0,Paid
INV01790,2025-03-22,BU_IT,APAC,Vendor_28,80.6,Time & Materials,30,56,10.63,606.53,649.96,43.43,0,Paid
INV01791,2025-02-08,BU_IT,EMEA,Vendor_44,70.5,Fixed Price,15,51,32.86,1639.73,1620.08,-19.66,0,Paid
INV01792,2024-11-28,BU_IT,North America,Vendor_28,80.6,Time & Materials,90,48,17.2,841.99,914.45,72.46,0,Paid
INV01793,2024-08-15,BU_Logistics,EMEA,Vendor_20,53.8,Time & Materials,90,44,56.54,2546.81,2879.54,332.73,0,Paid
INV01794,2024-11-10,BU_IT,APAC,Vendor_09,68.0,Time & Materials,45,46,47.3,2230.49,2556.14,325.65,5,Pending
INV01795,2024-09-16,BU_R&D,APAC,Vendor_10,83.1,Time & Materials,30,51,51.41,2677.5,2886.51,209.0,0,Paid
INV01796,2024-08-01,BU_Logistics,North America,Vendor_12,68.0,Fixed Price,15,44,47.97,2187.86,2344.85,156.99,5,Pending
INV01797,2024-11-13,BU_Sales,North America,Vendor_16,66.6,Fixed Price,30,52,28.87,1569.2,1631.23,62.03,0,Paid
INV01798,2024-08-03,BU_Sales,North America,Vendor_07,98.7,Fixed Price,45,65,57.66,3777.04,3877.89,100.86,0,Paid
INV01799,2025-03-30,BU_Sales,LATAM,Vendor_46,64.2,Fixed Price,60,50,24.57,1258.67,1390.27,131.6,1,Pending
INV01800,2025-01-10,BU_Logistics,EMEA,Vendor_21,97.0,Time & Materials,60,48,46.54,2323.3,2490.91,167.61,0,Paid
INV01801,2025-03-06,BU_IT,EMEA,Vendor_05,71.5,Fixed Price,45,52,54.19,2978.12,2926.0,-52.12,0,Paid
INV01802,2024-08-14,BU_Logistics,LATAM,Vendor_12,68.0,Time & Materials,30,54,12.08,671.35,728.2,56.85,6,Pending
INV01803,2024-08-01,BU_IT,APAC,Vendor_26,76.7,Time & Materials,45,56,43.22,2503.15,2580.88,77.73,0,Paid
INV01804,2024-11-05,BU_Fabrication,North America,Vendor_28,80.6,Fixed Price,30,40,27.95,1141.9,1162.37,20.47,0,Paid
INV01805,2024-10-17,BU_R&D,EMEA,Vendor_44,70.5,Time & Materials,15,45,17.8,804.53,796.14,-8.38,0,Paid
INV01806,2025-03-04,BU_Logistics,North America,Vendor_44,70.5,Fixed Price,15,43,60.03,2684.83,2694.9,10.07,0,Paid
INV01807,2025-01-25,BU_Fabrication,APAC,Vendor_26,76.7,Time & Materials,15,44,45.6,2027.7,2196.24,168.55,0,Paid
INV01808,2025-05-22,BU_IT,EMEA,Vendor_30,70.6,Fixed Price,45,66,19.71,1301.81,1305.13,3.32,0,Paid
INV01809,2025-03-05,BU_Fabrication,EMEA,Vendor_17,59.8,Time & Materials,15,46,32.75,1584.85,1758.49,173.64,0,Paid
INV01810,2025-03-19,BU_IT,EMEA,Vendor_31,66.0,Time & Materials,60,41,17.21,726.6,838.0,111.4,0,Paid
INV01811,2024-09-27,BU_Logistics,LATAM,Vendor_35,87.3,Time & Materials,60,44,67.7,3062.69,3256.33,193.64,9,Pending
INV01812,2024-08-04,BU_R&D,LATAM,Vendor_46,64.2,Fixed Price,15,52,64.31,3283.75,3368.17,84.42,0,Paid
INV01813,2025-03-21,BU_Sales,North America,Vendor_19,61.4,Fixed Price,60,59,44.99,2685.71,3032.15,346.44,0,Paid
INV01814,2024-08-26,BU_IT,APAC,Vendor_17,59.8,Fixed Price,45,61,31.76,1992.42,2190.45,198.02,0,Paid
INV01815,2024-08-13,BU_IT,North America,Vendor_19,61.4,Fixed Price,15,55,6.28,353.32,378.09,24.78,8,Pending
INV01816,2025-06-22,BU_Fabrication,APAC,Vendor_23,76.0,Time & Materials,30,42,22.5,950.25,1031.36,81.12,0,Paid
INV01817,2024-10-29,BU_Fabrication,EMEA,Vendor_09,68.0,Time & Materials,45,56,26.68,1496.63,1630.55,133.93,0,Paid
INV01818,2024-12-19,BU_R&D,LATAM,Vendor_45,52.8,Time & Materials,60,48,53.49,2593.43,2958.94,365.51,0,Paid
INV01819,2025-04-26,BU_IT,EMEA,Vendor_05,71.5,Fixed Price,15,53,40.89,2237.18,2211.09,-26.09,0,Paid
INV01820,2025-06-23,BU_Fabrication,EMEA,Vendor_47,68.1,Fixed Price,60,53,27.33,1499.04,1684.01,184.98,0,Paid
INV01821,2025-03-05,BU_Sales,North America,Vendor_48,90.9,Fixed Price,45,64,20.38,1381.9,1375.48,-6.42,0,Paid
INV01822,2025-03-10,BU_Fabrication,APAC,Vendor_37,78.1,Fixed Price,30,51,47.61,2473.16,2689.54,216.38,0,Paid
INV01823,2024-12-03,BU_Fabrication,EMEA,Vendor_31,66.0,Fixed Price,60,47,27.32,1268.99,1411.23,142.24,3,Pending
INV01824,2025-07-19,BU_Logistics,North America,Vendor_43,73.3,Fixed Price,30,60,56.54,3550.98,3495.92,-55.07,0,Paid
INV01825,2024-12-24,BU_R&D,North America,Vendor_14,46.3,Fixed Price,30,49,52.28,2579.8,2697.2,117.4,7,Pending
INV01826,2024-12-15,BU_Sales,APAC,Vendor_41,86.1,Fixed Price,30,56,34.59,2037.49,2089.64,52.15,6,Pending
INV01827,2025-01-14,BU_Logistics,North America,Vendor_19,61.4,Time & Materials,45,59,26.34,1612.31,1747.08,134.77,0,Paid
INV01828,2025-03-04,BU_IT,EMEA,Vendor_25,66.8,Fixed Price,30,52,13.41,717.53,744.43,26.91,4,Pending
INV01829,2025-01-11,BU_R&D,LATAM,Vendor_10,83.1,Fixed Price,45,45,67.03,3090.97,3072.65,-18.32,0,Paid
INV01830,2025-07-24,BU_Logistics,APAC,Vendor_17,59.8,Fixed Price,45,55,29.7,1638.24,1866.35,228.11,0,Paid
INV01831,2024-09-10,BU_Sales,APAC,Vendor_23,76.0,Fixed Price,45,45,24.47,1118.69,1154.23,35.54,0,Paid
INV01832,2025-01-03,BU_R&D,APAC,Vendor_29,66.0,Time & Materials,15,44,60.65,2626.2,2965.06,338.87,0,Paid
INV01833,2024-10-25,BU_IT,EMEA,Vendor_28,80.6,Fixed Price,45,52,31.44,1658.33,1662.87,4.54,0,Paid
INV01834,2024-12-24,BU_IT,APAC,Vendor_16,66.6,Fixed Price,30,56,45.16,2595.44,2863.05,267.6,2,Pending
INV01835,2024-10-03,BU_Fabrication,EMEA,Vendor_14,46.3,Time & Materials,30,60,39.33,2387.71,2628.1,240.39,3,Pending
INV01836,2024-10-21,BU_Sales,APAC,Vendor_23,76.0,Time & Materials,30,50,50.73,2632.78,2824.78,191.99,0,Paid
INV01837,2025-01-11,BU_R&D,APAC,Vendor_43,73.3,Time & Materials,90,51,60.84,3172.64,3484.22,311.58,0,Paid
INV01838,2025-01-10,BU_IT,EMEA,Vendor_26,76.7,Fixed Price,30,56,12.4,690.71,687.66,-3.06,0,Paid
INV01839,2024-12-25,BU_Sales,North America,Vendor_12,68.0,Fixed Price,15,54,58.2,3144.01,3323.94,179.93,0,Paid
INV01840,2025-03-26,BU_Logistics,APAC,Vendor_07,98.7,Fixed Price,45,53,42.13,2220.17,2257.15,36.98,0,Paid
INV01841,2025-02-27,BU_Logistics,APAC,Vendor_40,78.0,Fixed Price,45,52,60.23,3161.52,3227.92,66.39,0,Paid
INV01842,2024-09-11,BU_IT,APAC,Vendor_27,57.7,Time & Materials,30,56,45.65,2616.02,2842.01,226.0,5,Pending
INV01843,2025-05-19,BU_Sales,APAC,Vendor_24,53.6,Fixed Price,45,49,57.45,2830.09,3064.47,234.38,0,Paid
INV01844,2025-02-16,BU_IT,EMEA,Vendor_13,78.6,Time & Materials,15,44,61.69,2749.36,2808.25,58.89,0,Paid
INV01845,2024-12-01,BU_Logistics,EMEA,Vendor_46,64.2,Time & Materials,30,57,11.97,711.92,783.23,71.31,6,Pending
INV01846,2024-08-16,BU_Logistics,APAC,Vendor_30,70.6,Fixed Price,45,61,53.1,3230.98,3266.44,35.46,0,Paid
INV01847,2024-10-30,BU_Sales,EMEA,Vendor_08,86.5,Time & Materials,60,33,62.49,2088.72,2252.09,163.37,0,Paid
INV01848,2024-10-21,BU_Logistics,EMEA,Vendor_05,71.5,Fixed Price,15,43,59.26,2514.14,2490.37,-23.77,0,Paid
INV01849,2025-04-24,BU_Sales,LATAM,Vendor_05,71.5,Time & Materials,90,53,18.72,1017.54,1096.98,79.45,0,Paid
INV01850,2025-05-03,BU_Fabrication,APAC,Vendor_39,55.1,Time & Materials,30,41,30.3,1275.93,1431.81,155.89,4,Pending
INV01851,2025-04-04,BU_Fabrication,North America,Vendor_26,76.7,Time & Materials,45,58,19.6,1191.73,1207.87,16.14,3,Pending
INV01852,2025-02-21,BU_IT,APAC,Vendor_29,66.0,Fixed Price,15,64,52.61,3427.24,3849.15,421.91,7,Pending
INV01853,2024-12-13,BU_IT,APAC,Vendor_08,86.5,Time & Materials,30,47,35.47,1752.13,1877.42,125.29,0,Paid
INV01854,2024-10-12,BU_Logistics,APAC,Vendor_14,46.3,Fixed Price,30,65,40.2,2716.48,3035.01,318.53,0,Paid
INV01855,2025-03-23,BU_Sales,APAC,Vendor_49,80.2,Fixed Price,30,62,5.47,345.56,354.44,8.88,0,Paid
INV01856,2025-03-19,BU_R&D,APAC,Vendor_39,55.1,Fixed Price,15,51,9.14,465.7,497.27,31.57,0,Paid
INV01857,2024-08-14,BU_Logistics,LATAM,Vendor_37,78.1,Fixed Price,30,55,32.45,1870.0,1908.75,38.74,0,Paid
INV01858,2024-10-21,BU_IT,APAC,Vendor_31,66.0,Time & Materials,45,50,59.73,3137.22,3513.73,376.51,5,Pending
INV01859,2025-07-22,BU_Logistics,North America,Vendor_19,61.4,Time & Materials,30,61,59.1,3578.43,4008.5,430.07,9,Pending
INV01860,2024-11-17,BU_IT,EMEA,Vendor_38,45.6,Fixed Price,30,48,14.66,715.68,757.68,42.0,0,Paid
INV01861,2025-04-22,BU_Sales,EMEA,Vendor_11,68.0,Time & Materials,45,55,19.45,1056.51,1149.21,92.69,0,Paid
INV01862,2025-04-14,BU_R&D,EMEA,Vendor_25,66.8,Time & Materials,30,46,53.7,2524.49,2713.99,189.51,9,Pending
INV01863,2025-04-26,BU_Sales,North America,Vendor_25,66.8,Fixed Price,60,53,24.8,1336.97,1515.38,178.41,3,Pending
INV01864,2025-01-06,BU_Logistics,North America,Vendor_18,79.7,Time & Materials,45,57,33.86,1956.0,1971.06,15.06,0,Paid
INV01865,2024-11-09,BU_R&D,EMEA,Vendor_37,78.1,Time & Materials,60,45,66.46,3080.65,3265.0,184.35,0,Paid
INV01866,2025-04-26,BU_Logistics,APAC,Vendor_24,53.6,Time & Materials,30,59,18.65,1125.04,1218.11,93.07,8,Pending
INV01867,2025-01-16,BU_IT,North America,Vendor_36,56.7,Time & Materials,60,44,33.79,1521.27,1730.52,209.25,0,Paid
INV01868,2024-09-10,BU_Fabrication,EMEA,Vendor_34,59.1,Fixed Price,30,44,63.02,2774.94,2938.56,163.63,0,Paid
INV01869,2025-07-20,BU_Logistics,North America,Vendor_46,64.2,Fixed Price,15,57,31.16,1873.73,2012.35,138.62,0,Paid
INV01870,2025-05-10,BU_R&D,North America,Vendor_13,78.6,Time & Materials,60,50,7.24,363.87,388.39,24.52,0,Paid
INV01871,2024-10-07,BU_IT,EMEA,Vendor_14,46.3,Fixed Price,30,52,39.92,2040.03,2158.77,118.74,0,Paid
INV01872,2025-03-26,BU_Fabrication,EMEA,Vendor_04,97.8,Fixed Price,45,54,47.49,2542.08,2653.51,111.43,0,Paid
INV01873,2024-09-29,BU_Sales,North America,Vendor_13,78.6,Fixed Price,30,52,56.96,3072.84,3029.34,-43.5,0,Paid
INV01874,2025-01-01,BU_IT,North America,Vendor_28,80.6,Time & Materials,15,55,59.02,3386.32,3580.13,193.82,0,Paid
INV01875,2025-06-26,BU_Logistics,APAC,Vendor_41,86.1,Time & Materials,30,52,65.29,3484.9,3739.85,254.95,8,Pending
INV01876,2025-02-25,BU_IT,North America,Vendor_41,86.1,Fixed Price,30,55,62.24,3491.1,3424.58,-66.52,0,Paid
INV01877,2025-06-27,BU_R&D,North America,Vendor_35,87.3,Fixed Price,30,49,45.88,2262.37,2245.68,-16.69,0,Paid
INV01878,2025-01-06,BU_Sales,North America,Vendor_49,80.2,Time & Materials,30,47,11.29,537.53,557.0,19.47,0,Paid
INV01879,2025-04-18,BU_Sales,EMEA,Vendor_12,68.0,Fixed Price,30,46,43.38,2021.91,2244.46,222.54,4,Pending
INV01880,2025-03-15,BU_R&D,APAC,Vendor_35,87.3,Time & Materials,15,55,9.26,509.84,527.64,17.79,0,Paid
INV01881,2024-11-27,BU_Logistics,EMEA,Vendor_20,53.8,Fixed Price,30,40,9.01,379.77,393.16,13.39,10,Pending
INV01882,2025-01-01,BU_IT,North America,Vendor_44,70.5,Fixed Price,15,44,18.16,792.79,807.22,14.43,0,Paid
INV01883,2024-10-27,BU_Logistics,APAC,Vendor_11,68.0,Fixed Price,30,50,43.0,2167.36,2401.21,233.84,0,Paid
INV01884,2025-06-01,BU_Sales,APAC,Vendor_18,79.7,Fixed Price,30,46,21.58,1012.77,1071.5,58.73,0,Paid
INV01885,2025-01-03,BU_R&D,North America,Vendor_22,71.6,Time & Materials,60,54,40.5,2181.91,2408.36,226.44,0,Paid
INV01886,2025-01-05,BU_Sales,APAC,Vendor_49,80.2,Fixed Price,45,46,32.33,1570.68,1596.0,25.32,0,Paid
INV01887,2025-02-26,BU_R&D,APAC,Vendor_09,68.0,Time & Materials,45,63,20.46,1278.67,1486.84,208.17,8,Pending
INV01888,2025-07-27,BU_Logistics,North America,Vendor_46,64.2,Fixed Price,60,65,41.91,2789.21,3102.37,313.16,6,Pending
INV01889,2025-03-07,BU_Sales,EMEA,Vendor_36,56.7,Time & Materials,45,56,50.84,2782.5,2975.78,193.29,0,Paid
INV01890,2025-03-14,BU_R&D,North America,Vendor_16,66.6,Fixed Price,45,39,7.74,308.09,330.17,22.08,0,Paid
INV01891,2025-05-31,BU_Sales,LATAM,Vendor_03,84.7,Time & Materials,30,53,53.62,2855.11,2920.87,65.76,0,Paid
INV01892,2025-07-28,BU_Sales,North America,Vendor_39,55.1,Fixed Price,15,54,33.93,1873.48,1962.53,89.05,4,Pending
INV01893,2025-01-23,BU_R&D,EMEA,Vendor_29,66.0,Time & Materials,15,43,40.09,1842.17,2047.72,205.55,2,Pending
INV01894,2024-09-07,BU_R&D,LATAM,Vendor_47,68.1,Fixed Price,15,48,21.75,1084.35,1116.23,31.89,5,Pending
INV01895,2025-01-01,BU_IT,North America,Vendor_06,71.5,Fixed Price,30,67,48.85,3192.52,3146.58,-45.94,0,Paid
INV01896,2025-07-05,BU_R&D,APAC,Vendor_19,61.4,Time & Materials,15,51,24.44,1304.07,1498.64,194.57,0,Paid
INV01897,2025-07-25,BU_R&D,LATAM,Vendor_24,53.6,Time & Materials,30,57,30.18,1767.93,1896.47,128.53,0,Paid
INV01898,2024-11-03,BU_R&D,EMEA,Vendor_30,70.6,Fixed Price,15,55,23.45,1320.26,1368.43,48.17,0,Paid
INV01899,2024-12-11,BU_R&D,APAC,Vendor_02,72.9,Fixed Price,45,55,45.88,2512.28,2664.27,151.99,0,Paid
INV01900,2025-04-07,BU_Fabrication,LATAM,Vendor_04,97.8,Time & Materials,30,58,22.0,1333.82,1401.81,67.98,5,Pending
INV01901,2025-03-12,BU_Fabrication,LATAM,Vendor_21,97.0,Time & Materials,30,55,62.07,3498.61,3590.48,91.87,0,Paid
INV01902,2025-06-21,BU_Fabrication,APAC,Vendor_37,78.1,Fixed Price,30,59,9.38,555.52,586.78,31.25,0,Paid
INV01903,2024-10-21,BU_IT,LATAM,Vendor_06,71.5,Fixed Price,30,55,56.73,3127.57,3047.41,-80.15,0,Paid
INV01904,2024-11-06,BU_Fabrication,APAC,Vendor_28,80.6,Time & Materials,30,56,26.41,1457.93,1575.56,117.63,0,Paid
INV01905,2024-10-17,BU_R&D,North America,Vendor_42,77.6,Fixed Price,30,48,16.86,815.85,837.06,21.21,0,Paid
INV01906,2025-03-10,BU_Fabrication,EMEA,Vendor_19,61.4,Fixed Price,60,48,4.38,205.99,223.93,17.95,5,Pending
INV01907,2024-11-24,BU_R&D,EMEA,Vendor_17,59.8,Time & Materials,30,43,25.61,1103.54,1184.86,81.32,0,Paid
INV01908,2025-04-30,BU_Sales,APAC,Vendor_13,78.6,Time & Materials,30,47,24.05,1170.82,1288.17,117.35,0,Paid
INV01909,2025-05-23,BU_Logistics,North America,Vendor_10,83.1,Fixed Price,15,49,25.12,1281.97,1273.22,-8.75,9,Pending
INV01910,2025-06-05,BU_Fabrication,APAC,Vendor_35,87.3,Fixed Price,15,43,56.88,2599.86,2796.71,196.86,0,Paid
INV01911,2024-11-26,BU_Logistics,North America,Vendor_11,68.0,Fixed Price,30,54,47.95,2710.19,2824.21,114.03,0,Paid
INV01912,2024-11-20,BU_R&D,North America,Vendor_29,66.0,Fixed Price,60,49,43.4,2231.79,2409.31,177.52,4,Pending
INV01913,2024-11-15,BU_Sales,North America,Vendor_29,66.0,Fixed Price,30,54,64.85,3524.18,3660.35,136.17,7,Pending
INV01914,2024-10-03,BU_Fabrication,LATAM,Vendor_33,74.8,Time & Materials,45,57,35.53,2162.73,2250.58,87.85,0,Paid
INV01915,2024-11-16,BU_Fabrication,LATAM,Vendor_48,90.9,Time & Materials,45,47,59.39,2863.28,3059.18,195.9,0,Paid
INV01916,2024-11-06,BU_Logistics,LATAM,Vendor_33,74.8,Fixed Price,30,52,55.01,2976.64,2954.55,-22.09,0,Paid
INV01917,2025-03-22,BU_Fabrication,North America,Vendor_27,57.7,Fixed Price,60,43,6.69,284.61,319.07,34.46,3,Pending
INV01918,2025-01-06,BU_Fabrication,EMEA,Vendor_42,77.6,Fixed Price,90,54,54.27,3080.81,3193.0,112.19,7,Pending
INV01919,2025-06-26,BU_Sales,LATAM,Vendor_02,72.9,Time & Materials,30,48,20.69,1001.47,1010.93,9.46,0,Paid
INV01920,2025-01-13,BU_Fabrication,North America,Vendor_16,66.6,Fixed Price,15,47,62.53,3072.33,3276.8,204.47,0,Paid
INV01921,2024-10-11,BU_Sales,APAC,Vendor_04,97.8,Fixed Price,30,49,34.81,1833.14,1923.6,90.46,0,Paid
INV01922,2024-12-29,BU_R&D,APAC,Vendor_11,68.0,Fixed Price,15,46,46.36,2135.66,2348.17,212.51,0,Paid
INV01923,2024-10-17,BU_Logistics,EMEA,Vendor_08,86.5,Time & Materials,15,49,55.45,2738.07,2846.98,108.91,0,Paid
INV01924,2025-02-23,BU_R&D,LATAM,Vendor_17,59.8,Time & Materials,15,46,38.43,1818.72,1982.35,163.63,4,Pending
INV01925,2024-08-15,BU_Sales,North America,Vendor_10,83.1,Time & Materials,15,65,35.49,2353.46,2395.84,42.38,0,Paid
INV01926,2025-06-03,BU_IT,North America,Vendor_07,98.7,Fixed Price,60,60,20.61,1271.01,1307.87,36.86,9,Pending
INV01927,2024-09-03,BU_Fabrication,LATAM,Vendor_30,70.6,Time & Materials,60,48,30.61,1517.23,1611.17,93.93,0,Paid
INV01928,2024-10-08,BU_IT,LATAM,Vendor_01,82.5,Fixed Price,30,47,37.65,1869.55,1866.86,-2.69,0,Paid
INV01929,2024-10-05,BU_R&D,APAC,Vendor_24,53.6,Time & Materials,45,47,18.47,904.89,1018.9,114.01,3,Pending
INV01930,2025-04-10,BU_IT,North America,Vendor_15,49.1,Fixed Price,60,42,55.67,2388.59,2667.44,278.84,8,Pending
INV01931,2025-07-04,BU_Fabrication,APAC,Vendor_46,64.2,Fixed Price,60,47,28.32,1318.1,1536.61,218.51,2,Pending
INV01932,2024-11-24,BU_R&D,North America,Vendor_43,73.3,Fixed Price,45,57,42.01,2488.0,2506.3,18.3,0,Paid
INV01933,2025-05-30,BU_IT,EMEA,Vendor_18,79.7,Time & Materials,15,63,38.11,2509.37,2630.57,121.2,0,Paid
INV01934,2025-07-05,BU_Logistics,APAC,Vendor_03,84.7,Time & Materials,45,45,57.52,2650.06,2822.33,172.27,0,Paid
INV01935,2024-11-10,BU_Logistics,North America,Vendor_41,86.1,Fixed Price,45,44,43.45,1896.9,1936.99,40.09,0,Paid
INV01936,2025-01-13,BU_Fabrication,APAC,Vendor_31,66.0,Time & Materials,15,49,40.43,1991.69,2251.0,259.31,0,Paid
INV01937,2025-05-23,BU_Sales,EMEA,Vendor_14,46.3,Fixed Price,30,63,35.67,2320.11,2384.85,64.74,0,Paid
INV01938,2024-12-22,BU_IT,LATAM,Vendor_22,71.6,Time & Materials,15,57,56.81,3321.86,3472.84,150.98,0,Paid
INV01939,2025-04-07,BU_IT,EMEA,Vendor_07,98.7,Time & Materials,30,56,30.42,1746.1,1738.06,-8.04,0,Paid
INV01940,2024-09-02,BU_R&D,EMEA,Vendor_02,72.9,Time & Materials,15,49,9.45,434.6,437.96,3.36,0,Paid
INV01941,2025-03-23,BU_Fabrication,North America,Vendor_46,64.2,Fixed Price,60,53,41.64,2255.44,2462.57,207.13,2,Pending
INV01942,2025-03-12,BU_IT,LATAM,Vendor_06,71.5,Time & Materials,90,62,45.98,2935.39,3201.9,266.51,0,Paid
INV01943,2025-04-19,BU_Logistics,North America,Vendor_44,70.5,Fixed Price,15,50,49.99,2525.21,2556.0,30.79,0,Paid
INV01944,2025-01-29,BU_IT,APAC,Vendor_10,83.1,Fixed Price,30,48,7.93,384.48,398.46,13.98,5,Pending
INV01945,2025-04-30,BU_R&D,EMEA,Vendor_45,52.8,Time & Materials,30,51,45.79,2438.06,2660.77,222.71,5,Pending
INV01946,2024-09-21,BU_Logistics,APAC,Vendor_40,78.0,Fixed Price,60,59,48.9,3025.62,3363.02,337.39,0,Paid
INV01947,2025-05-04,BU_IT,EMEA,Vendor_13,78.6,Fixed Price,90,58,27.2,1601.29,1682.31,81.02,0,Paid
INV01948,2024-12-30,BU_Sales,LATAM,Vendor_27,57.7,Time & Materials,30,46,25.55,1187.55,1255.57,68.02,6,Pending
INV01949,2025-01-01,BU_Fabrication,North America,Vendor_46,64.2,Fixed Price,30,62,60.33,3845.7,4065.57,219.88,0,Paid
INV01950,2025-06-10,BU_IT,LATAM,Vendor_04,97.8,Time & Materials,15,45,35.35,1641.36,1715.55,74.2,0,Paid
INV01951,2024-10-22,BU_Logistics,EMEA,Vendor_11,68.0,Time & Materials,30,53,31.86,1736.91,1864.45,127.54,2,Pending
INV01952,2025-01-27,BU_Fabrication,North America,Vendor_18,79.7,Fixed Price,30,59,43.42,2602.98,2571.73,-31.25,0,Paid
INV01953,2025-05-27,BU_Logistics,North America,Vendor_10,83.1,Time & Materials,45,46,36.4,1671.39,1718.38,46.98,2,Pending
INV01954,2024-09-30,BU_IT,EMEA,Vendor_07,98.7,Time & Materials,30,67,60.79,3914.77,3977.21,62.44,0,Paid
INV01955,2025-03-13,BU_R&D,LATAM,Vendor_35,87.3,Time & Materials,30,58,17.78,1071.2,1119.55,48.35,2,Pending
INV01956,2025-01-22,BU_R&D,LATAM,Vendor_03,84.7,Fixed Price,60,58,24.55,1447.64,1483.93,36.3,0,Paid
INV01957,2025-03-27,BU_Sales,APAC,Vendor_46,64.2,Time & Materials,45,45,62.96,2896.44,3267.05,370.61,0,Paid
INV01958,2024-11-24,BU_IT,North America,Vendor_47,68.1,Time & Materials,30,51,13.0,673.46,725.62,52.16,6,Pending
INV01959,2025-07-07,BU_Sales,LATAM,Vendor_28,80.6,Fixed Price,45,62,52.31,3387.34,3422.97,35.63,0,Paid
INV01960,2024-12-22,BU_R&D,LATAM,Vendor_41,86.1,Fixed Price,30,52,52.4,2677.64,2664.72,-12.91,0,Paid
INV01961,2025-01-30,BU_Fabrication,North America,Vendor_46,64.2,Time & Materials,30,58,61.99,3594.04,3943.38,349.34,0,Paid
INV01962,2025-05-30,BU_Sales,APAC,Vendor_07,98.7,Time & Materials,60,40,54.72,2250.97,2515.1,264.14,0,Paid
INV01963,2025-06-07,BU_IT,EMEA,Vendor_34,59.1,Time & Materials,45,59,4.79,282.94,308.12,25.17,3,Pending
INV01964,2024-09-25,BU_IT,LATAM,Vendor_42,77.6,Time & Materials,30,52,46.61,2485.08,2544.21,59.13,0,Paid
INV01965,2024-12-01,BU_R&D,APAC,Vendor_46,64.2,Time & Materials,30,50,53.97,2695.37,3054.6,359.23,6,Pending
INV01966,2024-08-21,BU_R&D,APAC,Vendor_29,66.0,Time & Materials,30,40,52.35,2094.08,2322.03,227.95,0,Paid
